# step t_ps cv bias_e
4780 2.3900 0.083279 3.001606
4790 2.3950 0.083765 2.993967
4800 2.4000 0.084298 2.985339
4810 2.4050 0.084858 3.079713
4820 2.4100 0.085438 3.069710
4830 2.4150 0.086020 3.059351
4840 2.4200 0.086600 3.048692
4850 2.4250 0.087148 3.038356
4860 2.4300 0.087663 3.028374
4870 2.4350 0.088140 3.018917
4880 2.4400 0.088543 3.010772
4890 2.4450 0.088839 3.004701
4900 2.4500 0.089066 2.999977
4910 2.4550 0.089195 3.100601
4920 2.4600 0.089191 3.100678
4930 2.4650 0.089126 3.102042
4940 2.4700 0.089037 3.103912
4950 2.4750 0.088898 3.106794
4960 2.4800 0.088651 3.111875
4970 2.4850 0.088325 3.118511
4980 2.4900 0.087985 3.125318
4990 2.4950 0.087614 3.132614
5000 2.5000 0.087241 3.139820
5010 2.5050 0.086893 3.245774
5020 2.5100 0.086566 3.251870
5030 2.5150 0.086283 3.257052
5040 2.5200 0.086070 3.260903
5050 2.5250 0.085935 3.263318
5060 2.5300 0.085945 3.263136
5070 2.5350 0.086066 3.260975
5080 2.5400 0.086309 3.256580
5090 2.5450 0.086657 3.250173
5100 2.5500 0.087192 3.240109
5110 2.5550 0.087851 3.323913
5120 2.5600 0.088643 3.307924
5130 2.5650 0.089597 3.287833
5140 2.5700 0.090674 3.264040
5150 2.5750 0.091847 3.236848
5160 2.5800 0.093143 3.205279
5170 2.5850 0.094513 3.170231
5180 2.5900 0.095908 3.132807
5190 2.5950 0.097357 3.092163
5200 2.6000 0.098797 3.050062
5210 2.6050 0.100249 3.107796
5220 2.6100 0.101615 3.064745
5230 2.6150 0.102826 3.025408
5240 2.6200 0.103911 2.989312
5250 2.6250 0.104878 2.956412
5260 2.6300 0.105634 2.930292
5270 2.6350 0.106210 2.910175
5280 2.6400 0.106545 2.898345
5290 2.6450 0.106686 2.893372
5300 2.6500 0.106664 2.894145
5310 2.6550 0.106507 3.006095
5320 2.6600 0.106226 3.015994
5330 2.6650 0.105853 3.029074
5340 2.6700 0.105394 3.045029
5350 2.6750 0.104878 3.062793
5360 2.6800 0.104359 3.080450
5370 2.6850 0.103804 3.099136
5380 2.6900 0.103223 3.118451
5390 2.6950 0.102612 3.138514
5400 2.7000 0.102037 3.157117
5410 2.7050 0.101466 3.274220
5420 2.7100 0.100935 3.290945
5430 2.7150 0.100435 3.306437
5440 2.7200 0.100034 3.318732
5450 2.7250 0.099764 3.326908
5460 2.7300 0.099553 3.333268
5470 2.7350 0.099507 3.334651
5480 2.7400 0.099627 3.331040
5490 2.7450 0.099892 3.323040
5500 2.7500 0.100287 3.311002
5510 2.7550 0.100786 3.390295
5520 2.7600 0.101323 3.373427
5530 2.7650 0.101922 3.354364
5540 2.7700 0.102546 3.334163
5550 2.7750 0.103155 3.314104
5560 2.7800 0.103742 3.294510
5570 2.7850 0.104298 3.275683
5580 2.7900 0.104712 3.261523
5590 2.7950 0.104930 3.254005
5600 2.8000 0.104941 3.253630
5610 2.8050 0.104705 3.358001
5620 2.8100 0.104226 3.374385
5630 2.8150 0.103501 3.398798
5640 2.8200 0.102543 3.430399
5650 2.8250 0.101334 3.469103
5660 2.8300 0.099977 3.510934
5670 2.8350 0.098409 3.557095
5680 2.8400 0.096637 3.606342
5690 2.8450 0.094697 3.656524
5700 2.8500 0.092673 3.704523
5710 2.8550 0.090572 3.834267
5720 2.8600 0.088420 3.874796
5730 2.8650 0.086241 3.910025
5740 2.8700 0.084029 3.939672
5750 2.8750 0.081791 3.963315
5760 2.8800 0.079583 3.980285
5770 2.8850 0.077387 3.990865
5780 2.8900 0.075265 3.995120
5790 2.8950 0.073220 3.993691
5800 2.9000 0.071231 3.987139
5810 2.9050 0.069345 4.054633
5820 2.9100 0.067595 4.040437
5830 2.9150 0.065925 4.023298
5840 2.9200 0.064353 4.004030
5850 2.9250 0.062874 3.983191
5860 2.9300 0.061495 3.961442
5870 2.9350 0.060254 3.940001
5880 2.9400 0.059131 3.919123
5890 2.9450 0.058175 3.900265
5900 2.9500 0.057262 3.881343
5910 2.9550 0.056336 3.942016
5920 2.9600 0.055419 3.921239
5930 2.9650 0.054493 3.899369
5940 2.9700 0.053492 3.874790
5950 2.9750 0.052418 3.847307
5960 2.9800 0.051167 3.813958
5970 2.9850 0.049714 3.773472
5980 2.9900 0.048064 3.725303
5990 2.9950 0.046195 3.668134
6000 3.0000 0.044117 3.601514
6010 3.0050 0.041782 3.610520
6020 3.0100 0.039283 3.522912
6030 3.0150 0.036598 3.425086
6040 3.0200 0.033729 3.317053
6050 3.0250 0.030744 3.201641
6060 3.0300 0.027739 3.083316
6070 3.0350 0.024775 2.965310
6080 3.0400 0.021803 2.846490
6090 3.0450 0.018813 2.727246
6100 3.0500 0.015903 2.612198
6110 3.0550 0.013097 2.617673
6120 3.0600 0.010392 2.513473
6130 3.0650 0.007918 2.419788
6140 3.0700 0.005527 2.330988
6150 3.0750 0.003168 2.245290
6160 3.0800 0.000901 2.164870
6170 3.0850 -0.001211 2.091769
6180 3.0900 -0.003186 2.025095
6190 3.0950 -0.004951 1.966937
6200 3.1000 -0.006523 1.916333
6210 3.1050 -0.007876 2.013509
6220 3.1100 -0.008972 1.979450
6230 3.1150 -0.009927 1.950165
6240 3.1200 -0.010721 1.926112
6250 3.1250 -0.011321 1.908104
6260 3.1300 -0.011693 1.897026
6270 3.1350 -0.011998 1.887989
6280 3.1400 -0.012266 1.880060
6290 3.1450 -0.012541 1.871976
6300 3.1500 -0.012859 1.862662
6310 3.1550 -0.013318 1.991275
6320 3.1600 -0.013911 1.974108
6330 3.1650 -0.014594 1.954483
6340 3.1700 -0.015408 1.931314
6350 3.1750 -0.016362 1.904483
6360 3.1800 -0.017484 1.873331
6370 3.1850 -0.018708 1.839885
6380 3.1900 -0.020004 1.805049
6390 3.1950 -0.021427 1.767499
6400 3.2000 -0.022829 1.731215
6410 3.2050 -0.024243 1.842582
6420 3.2100 -0.025549 1.809897
6430 3.2150 -0.026808 1.778842
6440 3.2200 -0.027901 1.752263
6450 3.2250 -0.028868 1.729017
6460 3.2300 -0.029695 1.709352
6470 3.2350 -0.030473 1.691029
6480 3.2400 -0.031198 1.674074
6490 3.2450 -0.031874 1.658423
6500 3.2500 -0.032438 1.645442
6510 3.2550 -0.032959 1.784399
6520 3.2600 -0.033337 1.775807
6530 3.2650 -0.033620 1.769356
6540 3.2700 -0.033803 1.765225
6550 3.2750 -0.033960 1.761655
6560 3.2800 -0.034130 1.757823
6570 3.2850 -0.034214 1.755934
6580 3.2900 -0.034115 1.758156
6590 3.2950 -0.033824 1.764748
6600 3.3000 -0.033364 1.775173
6610 3.3050 -0.032759 1.934466
6620 3.3100 -0.032110 1.949310
6630 3.3150 -0.031496 1.963422
6640 3.3200 -0.030985 1.975205
6650 3.3250 -0.030546 1.985343
6660 3.3300 -0.030272 1.991704
6670 3.3350 -0.030187 1.993665
6680 3.3400 -0.030312 1.990775
6690 3.3450 -0.030702 1.981738
6700 3.3500 -0.031406 1.965489
6710 3.3550 -0.032316 2.082529
6720 3.3600 -0.033475 2.056013
6730 3.3650 -0.034869 2.024256
6740 3.3700 -0.036367 1.990333
6750 3.3750 -0.037981 1.953960
6760 3.3800 -0.039777 1.913738
6770 3.3850 -0.041694 1.871038
6780 3.3900 -0.043716 1.826310
6790 3.3950 -0.045879 1.778749
6800 3.4000 -0.048056 1.731203
6810 3.4050 -0.050183 1.832243
6820 3.4100 -0.052378 1.784537
6830 3.4150 -0.054531 1.737820
6840 3.4200 -0.056704 1.690752
6850 3.4250 -0.058856 1.644290
6860 3.4300 -0.060965 1.598884
6870 3.4350 -0.063084 1.553481
6880 3.4400 -0.065128 1.509892
6890 3.4450 -0.067168 1.466678
6900 3.4500 -0.069207 1.423786
6910 3.4550 -0.071168 1.543296
6920 3.4600 -0.073061 1.503848
6930 3.4650 -0.074890 1.465896
6940 3.4700 -0.076682 1.428933
6950 3.4750 -0.078486 1.391959
6960 3.4800 -0.080373 1.353585
6970 3.4850 -0.082262 1.315570
6980 3.4900 -0.084099 1.278992
6990 3.4950 -0.085974 1.242133
7000 3.5000 -0.087932 1.204197
7010 3.5050 -0.090030 1.334800
7020 3.5100 -0.092279 1.292359
7030 3.5150 -0.094691 1.247576
7040 3.5200 -0.097317 1.199783
7050 3.5250 -0.100265 1.147517
7060 3.5300 -0.103408 1.093579
7070 3.5350 -0.106809 1.037528
7080 3.5400 -0.110369 0.981694
7090 3.5450 -0.114129 0.926144
7100 3.5500 -0.118064 0.872021
7110 3.5550 -0.122103 1.007642
7120 3.5600 -0.126224 0.958545
7130 3.5650 -0.130462 0.912012
7140 3.5700 -0.134839 0.868246
7150 3.5750 -0.139143 0.829512
7160 3.5800 -0.143298 0.796122
7170 3.5850 -0.147364 0.767157
7180 3.5900 -0.151300 0.742492
7190 3.5950 -0.155055 0.721907
7200 3.6000 -0.158680 0.704612
7210 3.6050 -0.162072 0.886384
7220 3.6100 -0.165256 0.873706
7230 3.6150 -0.168191 0.862717
7240 3.6200 -0.170849 0.853268
7250 3.6250 -0.173406 0.844569
7260 3.6300 -0.175770 0.836823
7270 3.6350 -0.177955 0.829885
7280 3.6400 -0.179870 0.823960
7290 3.6450 -0.181523 0.818947
7300 3.6500 -0.182964 0.814646
7310 3.6550 -0.184224 1.001200
7320 3.6600 -0.185365 0.997716
7330 3.6650 -0.186321 0.994748
7340 3.6700 -0.187203 0.991964
7350 3.6750 -0.188117 0.989037
7360 3.6800 -0.189029 0.986072
7370 3.6850 -0.189940 0.983063
7380 3.6900 -0.190860 0.979980
7390 3.6950 -0.191758 0.976924
7400 3.7000 -0.192678 0.973749
7410 3.7050 -0.193599 1.152542
7420 3.7100 -0.194617 1.148817
7430 3.7150 -0.195656 1.144884
7440 3.7200 -0.196664 1.140940
7450 3.7250 -0.197668 1.136884
7460 3.7300 -0.198671 1.132715
7470 3.7350 -0.199759 1.128055
7480 3.7400 -0.200826 1.123351
7490 3.7450 -0.201814 1.118879
7500 3.7500 -0.202732 1.114628
7510 3.7550 -0.203564 1.285684
7520 3.7600 -0.204283 1.282167
7530 3.7650 -0.204849 1.279337
7540 3.7700 -0.205251 1.277292
7550 3.7750 -0.205402 1.276519
7560 3.7800 -0.205293 1.277081
7570 3.7850 -0.205034 1.278403
7580 3.7900 -0.204631 1.280434
7590 3.7950 -0.203958 1.283768
7600 3.8000 -0.203029 1.288246
7610 3.8050 -0.201907 1.460125
7620 3.8100 -0.200654 1.465516
7630 3.8150 -0.199285 1.470961
7640 3.8200 -0.197760 1.476462
