# step cv h sig
41600 -0.616750 0.098207 0.0500
41700 -0.637243 0.080917 0.0500
41800 -0.662439 0.067559 0.0500
41900 -0.691040 0.057938 0.0500
42000 -0.716401 0.052158 0.0500
42100 -0.737647 0.049120 0.0500
42200 -0.761969 0.047580 0.0500
42300 -0.782106 0.046772 0.0500
42400 -0.783975 0.046131 0.0500
42500 -0.776590 0.045649 0.0500
42600 -0.758061 0.045398 0.0500
42700 -0.733810 0.046483 0.0500
42800 -0.704705 0.050847 0.0500
42900 -0.669108 0.060643 0.0500
43000 -0.637922 0.074438 0.0500
43100 -0.620417 0.085474 0.0500
43200 -0.605122 0.098007 0.0500
43300 -0.593154 0.109251 0.0500
43400 -0.580439 0.122923 0.0500
43500 -0.577083 0.123490 0.0500
43600 -0.574246 0.123274 0.0500
43700 -0.566992 0.129402 0.0500
43800 -0.559723 0.135362 0.0500
43900 -0.559362 0.130852 0.0500
44000 -0.557459 0.128806 0.0500
44100 -0.557147 0.124674 0.0500
44200 -0.560156 0.116515 0.0500
44300 -0.563442 0.108817 0.0500
44400 -0.565089 0.103692 0.0500
44500 -0.568143 0.097492 0.0500
44600 -0.574721 0.088642 0.0500
44700 -0.582249 0.080446 0.0500
44800 -0.584389 0.077157 0.0500
44900 -0.575718 0.081969 0.0500
45000 -0.561542 0.093502 0.0500
45100 -0.543439 0.113586 0.0500
45200 -0.517256 0.150570 0.0500
45300 -0.487633 0.189020 0.0500
45400 -0.468357 0.200889 0.0500
45500 -0.478132 0.180433 0.0500
45600 -0.513583 0.132831 0.0500
45700 -0.557778 0.083515 0.0500
45800 -0.588538 0.064189 0.0500
45900 -0.600650 0.059358 0.0500
46000 -0.596677 0.059415 0.0500
46100 -0.585006 0.062394 0.0500
46200 -0.570579 0.068478 0.0500
46300 -0.547758 0.084445 0.0500
46400 -0.507427 0.127592 0.0500
46500 -0.459843 0.178005 0.0500
46600 -0.414861 0.209632 0.0500
46700 -0.393738 0.211339 0.0500
46800 -0.400645 0.195372 0.0500
46900 -0.429980 0.170384 0.0500
47000 -0.465085 0.145873 0.0500
47100 -0.496696 0.120379 0.0500
47200 -0.523930 0.095076 0.0500
47300 -0.533742 0.084942 0.0500
47400 -0.524634 0.089901 0.0500
47500 -0.504818 0.103091 0.0500
47600 -0.485346 0.114653 0.0500
47700 -0.469914 0.121760 0.0500
47800 -0.462364 0.122742 0.0500
47900 -0.455278 0.123306 0.0500
48000 -0.463074 0.114184 0.0500
48100 -0.481589 0.100329 0.0500
48200 -0.502554 0.087362 0.0500
48300 -0.518847 0.077764 0.0500
48400 -0.538646 0.067540 0.0500
48500 -0.551602 0.061371 0.0500
48600 -0.555843 0.058915 0.0500
48700 -0.560163 0.056641 0.0500
48800 -0.558557 0.056219 0.0500
48900 -0.551050 0.057711 0.0500
49000 -0.543828 0.059356 0.0500
49100 -0.534290 0.062173 0.0500
49200 -0.521522 0.066816 0.0500
49300 -0.507952 0.072331 0.0500
49400 -0.496818 0.076901 0.0500
49500 -0.488806 0.079878 0.0500
49600 -0.482859 0.081706 0.0500
49700 -0.478040 0.082885 0.0500
49800 -0.482380 0.078325 0.0500
49900 -0.488841 0.073031 0.0500
50000 -0.494832 0.068574 0.0500
50100 -0.502392 0.063951 0.0500
50200 -0.512462 0.059051 0.0500
50300 -0.515050 0.057228 0.0500
50400 -0.506469 0.059280 0.0500
50500 -0.492170 0.064353 0.0500
50600 -0.476225 0.072102 0.0500
50700 -0.466757 0.077220 0.0500
50800 -0.458452 0.082153 0.0500
50900 -0.452933 0.085082 0.0500
51000 -0.444081 0.091488 0.0500
51100 -0.433675 0.100203 0.0500
51200 -0.428313 0.103517 0.0500
51300 -0.425614 0.103676 0.0500
51400 -0.419923 0.107398 0.0500
51500 -0.415880 0.109078 0.0500
51600 -0.420883 0.100019 0.0500
51700 -0.427881 0.089995 0.0500
51800 -0.442194 0.075584 0.0500
51900 -0.463830 0.061501 0.0500
52000 -0.484004 0.053690 0.0500
52100 -0.506010 0.048922 0.0500
52200 -0.528234 0.046102 0.0500
52300 -0.544479 0.044549 0.0500
52400 -0.553240 0.043678 0.0500
52500 -0.555627 0.043091 0.0500
52600 -0.550030 0.042732 0.0500
52700 -0.544871 0.042438 0.0500
52800 -0.541542 0.042109 0.0500
52900 -0.533799 0.042123 0.0500
53000 -0.525113 0.042389 0.0500
53100 -0.514680 0.043098 0.0500
53200 -0.505319 0.043996 0.0500
53300 -0.491984 0.046188 0.0500
53400 -0.478207 0.049610 0.0500
53500 -0.461030 0.056298 0.0500
53600 -0.432691 0.075714 0.0500
53700 -0.387204 0.132329 0.0500
53800 -0.343675 0.191867 0.0500
53900 -0.325075 0.201697 0.0500
54000 -0.333723 0.182652 0.0500
54100 -0.361188 0.145924 0.0500
54200 -0.395202 0.103822 0.0500
54300 -0.417134 0.080195 0.0500
54400 -0.407178 0.087188 0.0500
54500 -0.380478 0.111870 0.0500
54600 -0.346980 0.145139 0.0500
54700 -0.327792 0.160039 0.0500
54800 -0.321648 0.159411 0.0500
54900 -0.328592 0.145640 0.0500
55000 -0.346356 0.124270 0.0500
55100 -0.369871 0.102469 0.0500
55200 -0.395432 0.082745 0.0500
55300 -0.414454 0.069656 0.0500
55400 -0.424760 0.062951 0.0500
55500 -0.423366 0.062535 0.0500
55600 -0.412283 0.067173 0.0500
55700 -0.396188 0.075246 0.0500
55800 -0.377794 0.085759 0.0500
55900 -0.363231 0.094442 0.0500
56000 -0.353925 0.099451 0.0500
56100 -0.345257 0.104207 0.0500
56200 -0.337484 0.108431 0.0500
56300 -0.326076 0.116858 0.0500
56400 -0.315113 0.125607 0.0500
56500 -0.306250 0.132201 0.0500
56600 -0.299174 0.136505 0.0500
56700 -0.296510 0.134838 0.0500
56800 -0.298585 0.127264 0.0500
56900 -0.303717 0.116906 0.0500
57000 -0.309822 0.106888 0.0500
57100 -0.314791 0.099260 0.0500
57200 -0.326362 0.088016 0.0500
57300 -0.339636 0.078800 0.0500
57400 -0.346373 0.074380 0.0500
57500 -0.350585 0.071418 0.0500
57600 -0.354251 0.068907 0.0500
57700 -0.357721 0.066665 0.0500
57800 -0.365692 0.063633 0.0500
57900 -0.373541 0.061054 0.0500
58000 -0.382270 0.058625 0.0500
58100 -0.380511 0.057939 0.0500
58200 -0.375035 0.057869 0.0500
58300 -0.379235 0.056287 0.0500
58400 -0.396086 0.053190 0.0500
58500 -0.415183 0.050040 0.0500
58600 -0.417452 0.049055 0.0500
58700 -0.402896 0.050216 0.0500
58800 -0.377169 0.053185 0.0500
58900 -0.353757 0.058107 0.0500
59000 -0.339621 0.063008 0.0500
59100 -0.321382 0.073668 0.0500
59200 -0.293121 0.103001 0.0500
59300 -0.254117 0.163034 0.0500
59400 -0.220652 0.202476 0.0500
59500 -0.210314 0.201172 0.0500
59600 -0.234307 0.167189 0.0500
59700 -0.273743 0.113391 0.0500
59800 -0.309478 0.074321 0.0500
59900 -0.320999 0.065143 0.0500
