# step t_ps cv bias_e
5950 2.9750 -1.467552 0.007111
5960 2.9800 -1.464197 0.005972
5970 2.9850 -1.460557 0.004960
5980 2.9900 -1.456676 0.004135
5990 2.9950 -1.452830 0.003578
6000 3.0000 -1.448922 0.003276
6010 3.0050 -1.444813 0.002667
6020 3.0100 -1.440548 0.002965
6030 3.0150 -1.436506 0.003541
6040 3.0200 -1.432716 0.004342
6050 3.0250 -1.429123 0.005334
6060 3.0300 -1.425520 0.006556
6070 3.0350 -1.421932 0.007999
6080 3.0400 -1.418448 0.009617
6090 3.0450 -1.415000 0.011427
6100 3.0500 -1.411783 0.013304
6110 3.0550 -1.408731 0.015252
6120 3.0600 -1.405707 0.017344
6130 3.0650 -1.403004 0.019349
6140 3.0700 -1.400455 0.021357
6150 3.0750 -1.398173 0.023253
6160 3.0800 -1.396127 0.025029
6170 3.0850 -1.394225 0.026747
6180 3.0900 -1.392450 0.028406
6190 3.0950 -1.390749 0.030049
6200 3.1000 -1.389118 0.031672
6210 3.1050 -1.387759 0.033060
6220 3.1100 -1.386872 0.033982
6230 3.1150 -1.386196 0.034696
6240 3.1200 -1.385664 0.035262
6250 3.1250 -1.385119 0.035848
6260 3.1300 -1.384677 0.036326
6270 3.1350 -1.384295 0.036743
6280 3.1400 -1.383960 0.037110
6290 3.1450 -1.383739 0.037354
6300 3.1500 -1.383703 0.037393
6310 3.1550 -1.383665 0.037435
6320 3.1600 -1.383688 0.037411
6330 3.1650 -1.384259 0.036782
6340 3.1700 -1.385077 0.035893
6350 3.1750 -1.385861 0.035052
6360 3.1800 -1.386903 0.033950
6370 3.1850 -1.388161 0.032646
6380 3.1900 -1.389715 0.031072
6390 3.1950 -1.391423 0.029392
6400 3.2000 -1.393440 0.027474
6410 3.2050 -1.395558 0.025537
6420 3.2100 -1.397726 0.023635
6430 3.2150 -1.399878 0.021829
6440 3.2200 -1.402161 0.020001
6450 3.2250 -1.404633 0.018125
6460 3.2300 -1.407186 0.016301
6470 3.2350 -1.409821 0.014538
6480 3.2400 -1.412521 0.012857
6490 3.2450 -1.415315 0.011253
6500 3.2500 -1.418276 0.009702
6510 3.2550 -1.421463 0.007299
6520 3.2600 -1.424764 0.006057
6530 3.2650 -1.428067 0.005006
6540 3.2700 -1.431337 0.004153
6550 3.2750 -1.434621 0.003486
6560 3.2800 -1.438033 0.002993
6570 3.2850 -1.441349 0.002710
6580 3.2900 -1.444713 0.002619
6590 3.2950 -1.448136 0.002731
6600 3.3000 -1.451594 0.003052
6610 3.3050 -1.454942 0.003563
6620 3.3100 -1.458127 0.004232
6630 3.3150 -1.461211 0.005049
6640 3.3200 -1.464375 0.006060
6650 3.3250 -1.467596 0.007270
6660 3.3300 -1.470549 0.008539
6670 3.3350 -1.473205 0.009811
6680 3.3400 -1.475712 0.011125
6690 3.3450 -1.478044 0.012446
6700 3.3500 -1.480105 0.013693
6710 3.3550 -1.482083 0.014960
6720 3.3600 -1.484045 0.016285
6730 3.3650 -1.485823 0.017543
6740 3.3700 -1.487631 0.018880
6750 3.3750 -1.489325 0.020184
6760 3.3800 -1.490853 0.021403
6770 3.3850 -1.492161 0.022480
6780 3.3900 -1.493418 0.023543
6790 3.3950 -1.494413 0.024404
6800 3.4000 -1.495078 0.024989
6810 3.4050 -1.495507 0.025370
6820 3.4100 -1.495685 0.025530
6830 3.4150 -1.495560 0.025418
6840 3.4200 -1.495249 0.025140
6850 3.4250 -1.494825 0.024765
6860 3.4300 -1.494345 0.024345
6870 3.4350 -1.493688 0.023775
6880 3.4400 -1.492607 0.022854
6890 3.4450 -1.491280 0.021752
6900 3.4500 -1.489893 0.020632
6910 3.4550 -1.488334 0.019415
6920 3.4600 -1.486569 0.018087
6930 3.4650 -1.484519 0.016615
6940 3.4700 -1.482333 0.015125
6950 3.4750 -1.479933 0.013586
6960 3.4800 -1.477242 0.011981
6970 3.4850 -1.474210 0.010324
6980 3.4900 -1.471126 0.008805
6990 3.4950 -1.467840 0.007369
7000 3.5000 -1.464454 0.006088
7010 3.5050 -1.460946 0.004349
7020 3.5100 -1.457172 0.003480
7030 3.5150 -1.453260 0.002843
7040 3.5200 -1.449406 0.002479
7050 3.5250 -1.445450 0.002376
7060 3.5300 -1.441264 0.002566
7070 3.5350 -1.437173 0.003050
7080 3.5400 -1.433084 0.003826
7090 3.5450 -1.428992 0.004898
7100 3.5500 -1.424739 0.006322
7110 3.5550 -1.420421 0.008094
7120 3.5600 -1.416064 0.010214
7130 3.5650 -1.411766 0.012631
7140 3.5700 -1.407629 0.015264
7150 3.5750 -1.403576 0.018135
7160 3.5800 -1.399734 0.021123
7170 3.5850 -1.396229 0.024075
7180 3.5900 -1.392865 0.027112
7190 3.5950 -1.389744 0.030107
7200 3.6000 -1.386657 0.033236
7210 3.6050 -1.383665 0.036430
7220 3.6100 -1.380785 0.039653
7230 3.6150 -1.377987 0.042923
7240 3.6200 -1.375243 0.046265
7250 3.6250 -1.372721 0.049452
7260 3.6300 -1.370328 0.052579
7270 3.6350 -1.368068 0.055625
7280 3.6400 -1.365882 0.058656
7290 3.6450 -1.363729 0.061725
7300 3.6500 -1.361855 0.064461
7310 3.6550 -1.360208 0.066918
7320 3.6600 -1.358790 0.069070
7330 3.6650 -1.357613 0.070884
7340 3.6700 -1.356670 0.072355
7350 3.6750 -1.356162 0.073154
7360 3.6800 -1.356014 0.073387
7370 3.6850 -1.356268 0.072987
7380 3.6900 -1.356978 0.071873
