# step cv h sig
63500 -1.440722 0.011660 0.0500
63600 -1.412700 0.010477 0.0500
63700 -1.407979 0.010356 0.0500
63800 -1.430401 0.010993 0.0500
63900 -1.438528 0.011391 0.0500
64000 -1.415663 0.010424 0.0500
64100 -1.393758 0.010105 0.0500
64200 -1.399007 0.010107 0.0500
64300 -1.417130 0.010376 0.0500
64400 -1.408191 0.010159 0.0500
64500 -1.387577 0.009989 0.0500
64600 -1.380432 0.009991 0.0500
64700 -1.392387 0.009936 0.0500
64800 -1.406533 0.010028 0.0500
64900 -1.399446 0.009919 0.0500
65000 -1.390464 0.009853 0.0500
65100 -1.402033 0.009889 0.0500
65200 -1.418218 0.010171 0.0500
65300 -1.414025 0.010033 0.0500
65400 -1.404039 0.009830 0.0500
65500 -1.409529 0.009886 0.0500
65600 -1.422413 0.010192 0.0500
65700 -1.415288 0.009953 0.0500
65800 -1.402516 0.009708 0.0500
65900 -1.410587 0.009797 0.0500
66000 -1.427028 0.010259 0.0500
66100 -1.422059 0.010042 0.0500
66200 -1.400996 0.009592 0.0500
66300 -1.396961 0.009542 0.0500
66400 -1.409028 0.009639 0.0500
66500 -1.406037 0.009569 0.0500
66600 -1.378855 0.009548 0.0500
66700 -1.358483 0.009948 0.0500
66800 -1.374467 0.009559 0.0500
66900 -1.390137 0.009393 0.0500
67000 -1.371188 0.009566 0.0500
67100 -1.333931 0.010885 0.0500
67200 -1.323436 0.011509 0.0500
67300 -1.359539 0.009767 0.0500
67400 -1.380936 0.009344 0.0500
67500 -1.351114 0.009990 0.0500
67600 -1.310974 0.012419 0.0500
67700 -1.323861 0.011337 0.0500
67800 -1.353377 0.009832 0.0500
67900 -1.359559 0.009619 0.0500
68000 -1.331336 0.010774 0.0500
68100 -1.307312 0.012618 0.0500
68200 -1.309398 0.012366 0.0500
68300 -1.330180 0.010742 0.0500
68400 -1.334932 0.010445 0.0500
68500 -1.315228 0.011733 0.0500
68600 -1.306065 0.012553 0.0500
68700 -1.319488 0.011318 0.0500
68800 -1.338440 0.010151 0.0500
68900 -1.335769 0.010250 0.0500
69000 -1.315985 0.011495 0.0500
69100 -1.304732 0.012515 0.0500
69200 -1.321488 0.011004 0.0500
69300 -1.349450 0.009584 0.0500
69400 -1.353997 0.009423 0.0500
69500 -1.338649 0.009946 0.0500
69600 -1.330853 0.010307 0.0500
69700 -1.340946 0.009792 0.0500
69800 -1.348081 0.009500 0.0500
69900 -1.340488 0.009758 0.0500
70000 -1.324815 0.010558 0.0500
70100 -1.321869 0.010724 0.0500
70200 -1.330591 0.010151 0.0500
70300 -1.331149 0.010092 0.0500
70400 -1.322797 0.010569 0.0500
70500 -1.309793 0.011584 0.0500
70600 -1.307447 0.011776 0.0500
70700 -1.334769 0.009794 0.0500
70800 -1.353439 0.009112 0.0500
70900 -1.349436 0.009194 0.0500
71000 -1.329030 0.010017 0.0500
71100 -1.329186 0.009980 0.0500
71200 -1.349135 0.009131 0.0500
71300 -1.369903 0.008751 0.0500
71400 -1.373896 0.008708 0.0500
71500 -1.353929 0.008945 0.0500
71600 -1.350220 0.009015 0.0500
71700 -1.373290 0.008649 0.0500
71800 -1.387427 0.008661 0.0500
71900 -1.371900 0.008614 0.0500
72000 -1.345956 0.009065 0.0500
72100 -1.356423 0.008767 0.0500
72200 -1.389370 0.008607 0.0500
72300 -1.400100 0.008750 0.0500
72400 -1.370088 0.008528 0.0500
72500 -1.351331 0.008814 0.0500
72600 -1.380129 0.008469 0.0500
72700 -1.421128 0.009344 0.0500
72800 -1.402991 0.008721 0.0500
72900 -1.368585 0.008451 0.0500
73000 -1.367730 0.008439 0.0500
73100 -1.404984 0.008716 0.0500
73200 -1.420749 0.009235 0.0500
73300 -1.389611 0.008402 0.0500
73400 -1.367444 0.008376 0.0500
