# step cv h sig
53100 0.015937 0.031473 0.0500
53200 0.001128 0.027315 0.0500
53300 -0.016795 0.023288 0.0500
53400 -0.025940 0.021635 0.0500
53500 -0.009821 0.024347 0.0500
53600 0.016386 0.030620 0.0500
53700 0.031601 0.034821 0.0500
53800 0.023884 0.032189 0.0500
53900 0.006670 0.027300 0.0500
54000 0.002554 0.026114 0.0500
54100 0.012952 0.028475 0.0500
54200 0.028958 0.032695 0.0500
54300 0.040587 0.036016 0.0500
54400 0.039816 0.035405 0.0500
54500 0.030212 0.032134 0.0500
54600 0.024590 0.030277 0.0500
54700 0.034923 0.032958 0.0500
54800 0.048712 0.037142 0.0500
54900 0.052575 0.038176 0.0500
55000 0.052072 0.037582 0.0500
55100 0.052937 0.037511 0.0500
55200 0.057486 0.038883 0.0500
55300 0.060768 0.039828 0.0500
55400 0.065199 0.041380 0.0500
55500 0.077045 0.047363 0.0500
55600 0.101208 0.067546 0.0500
55700 0.115886 0.085434 0.0500
55800 0.110195 0.075526 0.0500
55900 0.099551 0.061739 0.0500
56000 0.108145 0.070166 0.0500
56100 0.135498 0.110983 0.0500
56200 0.159478 0.153355 0.0500
56300 0.154928 0.138533 0.0500
56400 0.132596 0.095330 0.0500
56500 0.136373 0.098655 0.0500
56600 0.171185 0.155057 0.0500
56700 0.197303 0.186590 0.0500
56800 0.191596 0.170144 0.0500
56900 0.174469 0.140267 0.0500
57000 0.181481 0.143873 0.0500
57100 0.200553 0.160650 0.0500
57200 0.218980 0.172883 0.0500
57300 0.230360 0.175373 0.0500
57400 0.233674 0.169844 0.0500
57500 0.234211 0.162409 0.0500
57600 0.236883 0.157306 0.0500
57700 0.239883 0.152837 0.0500
57800 0.244701 0.150102 0.0500
57900 0.248412 0.146755 0.0500
58000 0.252126 0.143692 0.0500
58100 0.265498 0.149033 0.0500
58200 0.272998 0.149601 0.0500
58300 0.263457 0.135554 0.0500
58400 0.246624 0.119992 0.0500
58500 0.236810 0.111963 0.0500
58600 0.244572 0.111562 0.0500
58700 0.260328 0.117210 0.0500
58800 0.265240 0.117049 0.0500
58900 0.257245 0.107846 0.0500
59000 0.236160 0.096522 0.0500
59100 0.217036 0.092824 0.0500
59200 0.218581 0.090382 0.0500
59300 0.231324 0.088711 0.0500
59400 0.232533 0.086711 0.0500
59500 0.208826 0.085033 0.0500
59600 0.191035 0.085919 0.0500
59700 0.191130 0.083866 0.0500
59800 0.190180 0.082059 0.0500
59900 0.173570 0.081556 0.0500
60000 0.157941 0.077942 0.0500
60100 0.162708 0.077185 0.0500
60200 0.171946 0.076406 0.0500
60300 0.162235 0.073898 0.0500
60400 0.146707 0.068575 0.0500
60500 0.144597 0.066545 0.0500
60600 0.154010 0.068156 0.0500
60700 0.153803 0.066819 0.0500
60800 0.143369 0.062531 0.0500
60900 0.138175 0.059623 0.0500
61000 0.136001 0.057836 0.0500
61100 0.133711 0.056054 0.0500
61200 0.131154 0.054220 0.0500
61300 0.126960 0.051815 0.0500
61400 0.125817 0.050638 0.0500
61500 0.126144 0.050048 0.0500
61600 0.122307 0.047944 0.0500
61700 0.115023 0.044716 0.0500
61800 0.116859 0.044796 0.0500
61900 0.132789 0.049909 0.0500
62000 0.141929 0.052388 0.0500
62100 0.125391 0.045959 0.0500
62200 0.109690 0.040341 0.0500
62300 0.117804 0.042382 0.0500
62400 0.145583 0.051225 0.0500
62500 0.163105 0.055711 0.0500
62600 0.143224 0.049015 0.0500
62700 0.122962 0.041980 0.0500
62800 0.129322 0.043433 0.0500
62900 0.155968 0.051168 0.0500
63000 0.167721 0.053652 0.0500
63100 0.146043 0.046841 0.0500
63200 0.118443 0.038474 0.0500
63300 0.124569 0.039656 0.0500
63400 0.146384 0.045446 0.0500
63500 0.151735 0.046425 0.0500
63600 0.140381 0.042591 0.0500
