# step cv h sig
33700 -1.394016 0.019877 0.0500
33800 -1.412996 0.020047 0.0500
33900 -1.436526 0.021340 0.0500
34000 -1.433014 0.020883 0.0500
34100 -1.420323 0.019965 0.0500
34200 -1.427770 0.020252 0.0500
34300 -1.447047 0.022192 0.0500
34400 -1.447367 0.022104 0.0500
34500 -1.429468 0.020020 0.0500
34600 -1.423223 0.019549 0.0500
34700 -1.438648 0.020609 0.0500
34800 -1.453895 0.022744 0.0500
34900 -1.443135 0.020895 0.0500
35000 -1.427859 0.019368 0.0500
35100 -1.420965 0.018939 0.0500
35200 -1.421448 0.018856 0.0500
35300 -1.420955 0.018739 0.0500
35400 -1.406407 0.018403 0.0500
35500 -1.395379 0.018368 0.0500
35600 -1.394591 0.018283 0.0500
35700 -1.387825 0.018272 0.0500
35800 -1.381479 0.018264 0.0500
35900 -1.386397 0.018106 0.0500
36000 -1.383408 0.018054 0.0500
36100 -1.363356 0.018227 0.0500
36200 -1.356906 0.018226 0.0500
36300 -1.366128 0.018008 0.0500
36400 -1.365571 0.017925 0.0500
36500 -1.353420 0.018015 0.0500
36600 -1.336203 0.018428 0.0500
36700 -1.339186 0.018212 0.0500
36800 -1.359256 0.017665 0.0500
36900 -1.366841 0.017495 0.0500
37000 -1.352648 0.017594 0.0500
37100 -1.352575 0.017509 0.0500
37200 -1.366215 0.017252 0.0500
37300 -1.353067 0.017334 0.0500
37400 -1.332359 0.017963 0.0500
37500 -1.333319 0.017821 0.0500
37600 -1.351566 0.017118 0.0500
37700 -1.350950 0.017048 0.0500
37800 -1.332306 0.017630 0.0500
37900 -1.320989 0.018379 0.0500
38000 -1.330087 0.017586 0.0500
38100 -1.341638 0.016965 0.0500
38200 -1.339924 0.016944 0.0500
38300 -1.341923 0.016796 0.0500
38400 -1.359020 0.016427 0.0500
38500 -1.361975 0.016338 0.0500
38600 -1.341521 0.016588 0.0500
38700 -1.321704 0.017698 0.0500
38800 -1.330987 0.016914 0.0500
38900 -1.359843 0.016078 0.0500
39000 -1.365344 0.016004 0.0500
39100 -1.346596 0.016088 0.0500
39200 -1.344702 0.016061 0.0500
39300 -1.384210 0.015966 0.0500
39400 -1.404269 0.016303 0.0500
39500 -1.376958 0.015749 0.0500
39600 -1.356685 0.015641 0.0500
39700 -1.385388 0.015717 0.0500
39800 -1.414847 0.016490 0.0500
39900 -1.405838 0.016036 0.0500
40000 -1.379945 0.015462 0.0500
40100 -1.389422 0.015514 0.0500
40200 -1.417201 0.016354 0.0500
40300 -1.420668 0.016495 0.0500
40400 -1.399400 0.015515 0.0500
40500 -1.406004 0.015637 0.0500
40600 -1.431320 0.017186 0.0500
40700 -1.447138 0.019287 0.0500
40800 -1.431909 0.017077 0.0500
40900 -1.419621 0.015993 0.0500
41000 -1.432574 0.016992 0.0500
41100 -1.446280 0.018788 0.0500
41200 -1.441352 0.017916 0.0500
41300 -1.433368 0.016828 0.0500
41400 -1.444705 0.018253 0.0500
41500 -1.465575 0.022758 0.0500
41600 -1.471789 0.024511 0.0500
41700 -1.449672 0.018788 0.0500
41800 -1.435550 0.016645 0.0500
41900 -1.444298 0.017710 0.0500
42000 -1.461878 0.021169 0.0500
42100 -1.456871 0.019851 0.0500
42200 -1.437502 0.016536 0.0500
42300 -1.452196 0.018692 0.0500
42400 -1.480808 0.026756 0.0500
42500 -1.472012 0.023470 0.0500
42600 -1.441370 0.016670 0.0500
42700 -1.430135 0.015444 0.0500
42800 -1.453797 0.018516 0.0500
42900 -1.476135 0.024411 0.0500
43000 -1.481836 0.026327 0.0500
43100 -1.470290 0.022198 0.0500
43200 -1.472517 0.022740 0.0500
43300 -1.483304 0.026381 0.0500
43400 -1.487824 0.028019 0.0500
43500 -1.458095 0.018591 0.0500
43600 -1.438455 0.015541 0.0500
43700 -1.459170 0.018645 0.0500
43800 -1.491807 0.029211 0.0500
43900 -1.495611 0.030724 0.0500
44000 -1.476479 0.022864 0.0500
44100 -1.476540 0.022738 0.0500
44200 -1.486077 0.025997 0.0500
44300 -1.485594 0.025621 0.0500
44400 -1.476979 0.022415 0.0500
44500 -1.478938 0.022909 0.0500
44600 -1.488696 0.026339 0.0500
