# step t_ps cv bias_e
5530 2.7650 -1.325748 6.914220
5540 2.7700 -1.324545 6.956118
5550 2.7750 -1.323324 6.998370
5560 2.7800 -1.322024 7.043014
5570 2.7850 -1.320885 7.081764
5580 2.7900 -1.319774 7.119202
5590 2.7950 -1.318792 7.151926
5600 2.8000 -1.318197 7.171599
5610 2.8050 -1.317880 7.678132
5620 2.8100 -1.317940 7.676162
5630 2.8150 -1.318397 7.661133
5640 2.8200 -1.318925 7.643612
5650 2.8250 -1.319714 7.617104
5660 2.8300 -1.320887 7.577119
5670 2.8350 -1.322285 7.528582
5680 2.8400 -1.324058 7.465740
5690 2.8450 -1.326224 7.387332
5700 2.8500 -1.328536 7.302014
5710 2.8550 -1.330985 7.210194
5720 2.8600 -1.333571 7.112124
5730 2.8650 -1.336051 7.017550
5740 2.8700 -1.338404 6.927697
5750 2.8750 -1.340606 6.843949
5760 2.8800 -1.342541 6.770818
5770 2.8850 -1.344248 6.706893
5780 2.8900 -1.346044 6.640348
5790 2.8950 -1.347708 6.579480
5800 2.9000 -1.348958 6.534352
5810 2.9050 -1.349877 7.014080
5820 2.9100 -1.350721 6.983980
5830 2.9150 -1.351603 6.952679
5840 2.9200 -1.352663 6.915292
5850 2.9250 -1.353616 6.881935
5860 2.9300 -1.354554 6.849332
5870 2.9350 -1.355385 6.820687
5880 2.9400 -1.356178 6.793515
5890 2.9450 -1.356735 6.774576
5900 2.9500 -1.357032 6.764546
5910 2.9550 -1.357080 6.762922
5920 2.9600 -1.356978 6.766347
5930 2.9650 -1.356696 6.775928
5940 2.9700 -1.356216 6.792248
5950 2.9750 -1.355911 6.802646
5960 2.9800 -1.355448 6.818498
5970 2.9850 -1.354850 6.839090
5980 2.9900 -1.354311 6.857776
5990 2.9950 -1.353881 6.872700
6000 3.0000 -1.353364 6.890746
6010 3.0050 -1.352903 7.410199
6020 3.0100 -1.352827 7.412857
6030 3.0150 -1.353008 7.406525
6040 3.0200 -1.353380 7.393513
6050 3.0250 -1.354037 7.370574
6060 3.0300 -1.354989 7.337393
6070 3.0350 -1.356268 7.292960
6080 3.0400 -1.357877 7.237397
6090 3.0450 -1.360002 7.164762
6100 3.0500 -1.362426 7.083203
6110 3.0550 -1.365102 6.995214
6120 3.0600 -1.367922 6.905265
6130 3.0650 -1.370885 6.814424
6140 3.0700 -1.373988 6.723864
6150 3.0750 -1.377014 6.640664
6160 3.0800 -1.379910 6.566215
6170 3.0850 -1.382312 6.508616
6180 3.0900 -1.384400 6.461743
6190 3.0950 -1.386212 6.423535
6200 3.1000 -1.387575 6.396366
6210 3.1050 -1.388540 6.894146
6220 3.1100 -1.389433 6.877458
6230 3.1150 -1.390179 6.863859
6240 3.1200 -1.390920 6.850636
6250 3.1250 -1.391563 6.839405
6260 3.1300 -1.391896 6.833678
6270 3.1350 -1.392047 6.831098
6280 3.1400 -1.392062 6.830833
6290 3.1450 -1.392095 6.830278
6300 3.1500 -1.392257 6.827534
6310 3.1550 -1.392292 6.826947
6320 3.1600 -1.392467 6.823986
6330 3.1650 -1.392894 6.816877
6340 3.1700 -1.393535 6.806366
6350 3.1750 -1.394237 6.795123
6360 3.1800 -1.394937 6.784182
6370 3.1850 -1.395604 6.773999
6380 3.1900 -1.396270 6.764079
6390 3.1950 -1.396804 6.756296
6400 3.2000 -1.397261 6.749772
6410 3.2050 -1.397751 7.249855
6420 3.2100 -1.398077 7.245319
6430 3.2150 -1.398565 7.238570
6440 3.2200 -1.399271 7.228959
6450 3.2250 -1.400017 7.218990
6460 3.2300 -1.400753 7.209326
