# step cv h sig
81600 -1.265496 0.385365 0.0500
81800 -1.251321 0.391450 0.0500
82000 -1.223072 0.409883 0.0500
82200 -1.253392 0.382764 0.0500
82400 -1.190499 0.430672 0.0500
82600 -1.205129 0.413740 0.0500
82800 -1.174585 0.435032 0.0500
83000 -1.162029 0.440808 0.0500
83200 -1.180247 0.421169 0.0500
83400 -1.161452 0.432060 0.0500
83600 -1.143162 0.445113 0.0500
83800 -1.122621 0.465425 0.0500
84000 -1.115847 0.469722 0.0500
84200 -1.118077 0.460886 0.0500
84400 -1.135780 0.433676 0.0500
84600 -1.106218 0.469550 0.0500
84800 -1.078165 0.519859 0.0500
85000 -1.071746 0.527669 0.0500
85200 -1.056274 0.558440 0.0500
85400 -1.053555 0.557550 0.0500
85600 -0.982939 0.789754 0.0500
85800 -0.943766 0.947291 0.0500
86000 -0.946448 0.913151 0.0500
86200 -0.944098 0.902164 0.0500
86400 -0.936623 0.912911 0.0500
86600 -0.912488 0.991047 0.0500
86800 -0.911515 0.970178 0.0500
87000 -0.902329 0.981107 0.0500
87200 -0.940527 0.824244 0.0500
87400 -0.944655 0.794540 0.0500
87600 -0.902589 0.927856 0.0500
87800 -0.933058 0.799126 0.0500
88000 -1.004166 0.635001 0.0500
88200 -0.977757 0.671876 0.0500
88400 -1.012469 0.601934 0.0500
88600 -1.051277 0.527951 0.0500
88800 -1.023611 0.567950 0.0500
89000 -1.078723 0.472901 0.0500
89200 -1.087799 0.455088 0.0500
89400 -1.093502 0.442885 0.0500
89600 -1.150409 0.399683 0.0500
89800 -1.198994 0.386261 0.0500
90000 -1.174062 0.387548 0.0500
90200 -1.275624 0.360243 0.0500
90400 -1.235745 0.368134 0.0500
90600 -1.323674 0.344415 0.0500
90800 -1.316146 0.342946 0.0500
91000 -1.327851 0.337755 0.0500
91200 -1.401826 0.340100 0.0500
91400 -1.366762 0.330986 0.0500
91600 -1.429614 0.345287 0.0500
91800 -1.443198 0.347740 0.0500
92000 -1.490965 0.362706 0.0500
92200 -1.488910 0.358667 0.0500
92400 -1.534885 0.372448 0.0500
92600 -1.517081 0.362457 0.0500
92800 -1.529823 0.363817 0.0500
93000 -1.529956 0.360518 0.0500
93200 -1.533230 0.358477 0.0500
93400 -1.566009 0.370154 0.0500
93600 -1.542051 0.355809 0.0500
93800 -1.592458 0.380004 0.0500
