# step t_ps cv bias_e
3540 1.7700 -1.283308 1.875217
3550 1.7750 -1.283664 1.884568
3560 1.7800 -1.284319 1.901731
3570 1.7850 -1.285362 1.928932
3580 1.7900 -1.286541 1.959418
3590 1.7950 -1.287873 1.993574
3600 1.8000 -1.289167 2.026364
3610 1.8050 -1.290208 2.188117
3620 1.8100 -1.291091 2.210007
3630 1.8150 -1.291984 2.231884
3640 1.8200 -1.293096 2.258803
3650 1.8250 -1.294272 2.286860
3660 1.8300 -1.295555 2.316912
3670 1.8350 -1.296896 2.347706
3680 1.8400 -1.298254 2.378241
3690 1.8450 -1.299797 2.412098
3700 1.8500 -1.301611 2.450730
3710 1.8550 -1.303774 2.615438
3720 1.8600 -1.306072 2.660069
3730 1.8650 -1.308572 2.705813
3740 1.8700 -1.310987 2.747137
3750 1.8750 -1.313397 2.785558
3760 1.8800 -1.315718 2.819886
3770 1.8850 -1.318092 2.852276
3780 1.8900 -1.320730 2.885071
3790 1.8950 -1.323371 2.914598
3800 1.9000 -1.325903 2.939856
3810 1.9050 -1.328262 3.065749
3820 1.9100 -1.330434 3.082570
3830 1.9150 -1.332301 3.095293
3840 1.9200 -1.333827 3.104541
3850 1.9250 -1.335218 3.112102
3860 1.9300 -1.336464 3.118185
3870 1.9350 -1.337613 3.123239
3880 1.9400 -1.338411 3.126441
3890 1.9450 -1.339081 3.128941
3900 1.9500 -1.339445 3.130231
3910 1.9550 -1.339744 3.230873
3920 1.9600 -1.339807 3.231080
3930 1.9650 -1.339775 3.230975
3940 1.9700 -1.339661 3.230591
3950 1.9750 -1.339429 3.229798
3960 1.9800 -1.339157 3.228836
3970 1.9850 -1.338884 3.227842
3980 1.9900 -1.338499 3.226385
3990 1.9950 -1.338176 3.225114
4000 2.0000 -1.337852 3.223794
4010 2.0050 -1.337452 3.319148
4020 2.0100 -1.337075 3.317483
4030 2.0150 -1.336872 3.316560
4040 2.0200 -1.336808 3.316265
4050 2.0250 -1.336798 3.316217
4060 2.0300 -1.336819 3.316316
4070 2.0350 -1.337136 3.317760
4080 2.0400 -1.337591 3.319745
4090 2.0450 -1.337865 3.320896
4100 2.0500 -1.338397 3.323033
4110 2.0550 -1.339126 3.420125
4120 2.0600 -1.339996 3.423008
4130 2.0650 -1.341077 3.426082
4140 2.0700 -1.342377 3.429052
4150 2.0750 -1.343939 3.431610
4160 2.0800 -1.345712 3.433229
4170 2.0850 -1.347527 3.433546
4180 2.0900 -1.349445 3.432495
4190 2.0950 -1.351594 3.429742
4200 2.1000 -1.353831 3.425251
4210 2.1050 -1.356200 3.510494
4220 2.1100 -1.358483 3.502629
4230 2.1150 -1.360659 3.493817
4240 2.1200 -1.362945 3.483344
4250 2.1250 -1.365255 3.471665
4260 2.1300 -1.367296 3.460562
4270 2.1350 -1.369024 3.450681
4280 2.1400 -1.370425 3.442387
4290 2.1450 -1.371529 3.435705
4300 2.1500 -1.372525 3.429575
4310 2.1550 -1.373262 3.516603
4320 2.1600 -1.373471 3.515287
4330 2.1650 -1.373164 3.517213
4340 2.1700 -1.372511 3.521288
4350 2.1750 -1.371598 3.526889
4360 2.1800 -1.370523 3.533347
4370 2.1850 -1.369303 3.540481
4380 2.1900 -1.368006 3.547804
4390 2.1950 -1.366521 3.555825
4400 2.2000 -1.364907 3.564058
4410 2.2050 -1.363133 3.660645
4420 2.2100 -1.361125 3.669046
4430 2.2150 -1.359094 3.676304
4440 2.2200 -1.357078 3.682170
4450 2.2250 -1.355097 3.686525
4460 2.2300 -1.352830 3.689663
4470 2.2350 -1.350365 3.690670
4480 2.2400 -1.347907 3.688994
4490 2.2450 -1.345662 3.684974
4500 2.2500 -1.343727 3.679497
4510 2.2550 -1.342127 3.758902
4520 2.2600 -1.340812 3.752855
4530 2.2650 -1.339876 3.747933
4540 2.2700 -1.339491 3.745764
4550 2.2750 -1.339725 3.747095
4560 2.2800 -1.340538 3.751465
4570 2.2850 -1.341651 3.756829
4580 2.2900 -1.343201 3.763112
4590 2.2950 -1.345053 3.768867
4600 2.3000 -1.347117 3.773102
4610 2.3050 -1.349236 3.858326
4620 2.3100 -1.351555 3.857815
4630 2.3150 -1.353872 3.854652
4640 2.3200 -1.356075 3.849339
4650 2.3250 -1.358301 3.841840
4660 2.3300 -1.360425 3.832835
4670 2.3350 -1.362640 3.821673
4680 2.3400 -1.364704 3.809780
4690 2.3450 -1.366745 3.796737
4700 2.3500 -1.368558 3.784178
4710 2.3550 -1.370039 3.856253
4720 2.3600 -1.371289 3.846595
4730 2.3650 -1.372118 3.839978
4740 2.3700 -1.372656 3.835601
4750 2.3750 -1.372914 3.833476
4760 2.3800 -1.372940 3.833265
4770 2.3850 -1.372698 3.835257
4780 2.3900 -1.372090 3.840209
4790 2.3950 -1.371038 3.848563
4800 2.4000 -1.369513 3.860192
4810 2.4050 -1.367907 3.952948
4820 2.4100 -1.366288 3.963716
4830 2.4150 -1.364368 3.975299
4840 2.4200 -1.362249 3.986465
4850 2.4250 -1.360090 3.995970
4860 2.4300 -1.357889 4.003559
4870 2.4350 -1.355740 4.008788
4880 2.4400 -1.353612 4.011712
4890 2.4450 -1.351569 4.012292
4900 2.4500 -1.349656 4.010764
4910 2.4550 -1.347841 4.085220
4920 2.4600 -1.346237 4.080491
4930 2.4650 -1.344790 4.074819
4940 2.4700 -1.343498 4.068604
4950 2.4750 -1.342418 4.062566
4960 2.4800 -1.341538 4.057063
4970 2.4850 -1.341138 4.054394
4980 2.4900 -1.341179 4.054669
4990 2.4950 -1.341728 4.058295
5000 2.5000 -1.342834 4.064983
5010 2.5050 -1.344419 4.149818
5020 2.5100 -1.346380 4.157498
5030 2.5150 -1.348667 4.163222
5040 2.5200 -1.351265 4.165657
5050 2.5250 -1.354256 4.163363
5060 2.5300 -1.357632 4.154625
5070 2.5350 -1.361380 4.137912
5080 2.5400 -1.365296 4.113379
5090 2.5450 -1.369114 4.083382
5100 2.5500 -1.372863 4.048932
5110 2.5550 -1.376541 4.087986
5120 2.5600 -1.380125 4.047464
5130 2.5650 -1.383450 4.007408
5140 2.5700 -1.386431 3.969912
5150 2.5750 -1.389055 3.935943
5160 2.5800 -1.391356 3.905605
5170 2.5850 -1.393374 3.878673
5180 2.5900 -1.395003 3.856792
5190 2.5950 -1.396011 3.843186
5200 2.6000 -1.396645 3.834627
5210 2.6050 -1.396630 3.916650
5220 2.6100 -1.396055 3.924403
5230 2.6150 -1.395139 3.936739
5240 2.6200 -1.393791 3.954761
5250 2.6250 -1.391994 3.978584
5260 2.6300 -1.389995 4.004699
5270 2.6350 -1.387773 4.033174
5280 2.6400 -1.385412 4.062643
5290 2.6450 -1.382974 4.092076
5300 2.6500 -1.380242 4.123618
5310 2.6550 -1.377305 4.230862
5320 2.6600 -1.374205 4.261479
5330 2.6650 -1.371275 4.287281
5340 2.6700 -1.368630 4.307650
5350 2.6750 -1.366271 4.323249
5360 2.6800 -1.364214 4.334719
5370 2.6850 -1.362545 4.342482
5380 2.6900 -1.361213 4.347635
5390 2.6950 -1.360272 4.350701
5400 2.7000 -1.359834 4.351962
5410 2.7050 -1.359727 4.423052
5420 2.7100 -1.360053 4.422143
5430 2.7150 -1.360794 4.419846
5440 2.7200 -1.361870 4.415950
5450 2.7250 -1.363143 4.410508
5460 2.7300 -1.365060 4.400662
5470 2.7350 -1.367302 4.386753
5480 2.7400 -1.369625 4.369788
5490 2.7450 -1.372086 4.349170
5500 2.7500 -1.374478 4.326740
5510 2.7550 -1.377017 4.371780
5520 2.7600 -1.379387 4.345131
5530 2.7650 -1.381574 4.318888
5540 2.7700 -1.383882 4.289632
5550 2.7750 -1.386140 4.259626
5560 2.7800 -1.388288 4.229972
5570 2.7850 -1.390280 4.201604
5580 2.7900 -1.392093 4.175151
5590 2.7950 -1.393511 4.154093
5600 2.8000 -1.394542 4.138597
5610 2.8050 -1.395290 4.202405
5620 2.8100 -1.395664 4.196707
5630 2.8150 -1.395797 4.194670
5640 2.8200 -1.395579 4.198001
5650 2.8250 -1.395053 4.206014
5660 2.8300 -1.394241 4.218282
5670 2.8350 -1.393188 4.234038
5680 2.8400 -1.391858 4.253657
5690 2.8450 -1.390345 4.275550
5700 2.8500 -1.388926 4.295636
5710 2.8550 -1.387268 4.390422
5720 2.8600 -1.385439 4.414738
5730 2.8650 -1.383515 4.439222
5740 2.8700 -1.381392 4.464834
5750 2.8750 -1.379199 4.489581
5760 2.8800 -1.377021 4.512321
5770 2.8850 -1.374997 4.531681
5780 2.8900 -1.373224 4.547139
5790 2.8950 -1.371828 4.558268
5800 2.9000 -1.370809 4.565793
5810 2.9050 -1.370097 4.637424
5820 2.9100 -1.369619 4.640591
5830 2.9150 -1.369514 4.641270
5840 2.9200 -1.369820 4.639278
5850 2.9250 -1.370473 4.634848
5860 2.9300 -1.371229 4.629443
5870 2.9350 -1.372332 4.621014
5880 2.9400 -1.373740 4.609367
5890 2.9450 -1.375513 4.593313
5900 2.9500 -1.377664 4.571880
5910 2.9550 -1.380283 4.609556
5920 2.9600 -1.383400 4.571397
5930 2.9650 -1.386845 4.524933
5940 2.9700 -1.390554 4.470514
5950 2.9750 -1.394535 4.407808
5960 2.9800 -1.398635 4.339374
5970 2.9850 -1.402929 4.264366
5980 2.9900 -1.407204 4.187094
5990 2.9950 -1.411096 4.115024
6000 3.0000 -1.414706 4.047039
6010 3.0050 -1.418023 4.060772
6020 3.0100 -1.420989 4.003298
6030 3.0150 -1.423609 3.951950
6040 3.0200 -1.425616 3.912255
6050 3.0250 -1.426847 3.887742
6060 3.0300 -1.427487 3.874961
6070 3.0350 -1.427459 3.875521
6080 3.0400 -1.426813 3.888418
6090 3.0450 -1.425635 3.911873
6100 3.0500 -1.424054 3.943170
6110 3.0550 -1.422017 4.062518
6120 3.0600 -1.419630 4.108778
6130 3.0650 -1.416840 4.162027
6140 3.0700 -1.413641 4.221950
6150 3.0750 -1.410390 4.281456
6160 3.0800 -1.407243 4.337631
6170 3.0850 -1.404121 4.391750
6180 3.0900 -1.401435 4.436874
6190 3.0950 -1.399154 4.474037
6200 3.1000 -1.397077 4.506861
6210 3.1050 -1.395223 4.603003
6220 3.1100 -1.393714 4.625332
6230 3.1150 -1.392567 4.641826
6240 3.1200 -1.391783 4.652873
6250 3.1250 -1.391308 4.659463
6260 3.1300 -1.391312 4.659398
6270 3.1350 -1.391791 4.652754
6280 3.1400 -1.392614 4.641164
6290 3.1450 -1.393949 4.621895
6300 3.1500 -1.395475 4.599207
6310 3.1550 -1.396880 4.643754
6320 3.1600 -1.398285 4.621645
6330 3.1650 -1.399916 4.595247
6340 3.1700 -1.401437 4.569983
6350 3.1750 -1.402984 4.543685
6360 3.1800 -1.404595 4.515657
6370 3.1850 -1.406250 4.486246
6380 3.1900 -1.407878 4.456728
6390 3.1950 -1.409509 4.426598
6400 3.2000 -1.411238 4.394071
6410 3.2050 -1.413004 4.430226
6420 3.2100 -1.414747 4.396203
6430 3.2150 -1.416596 4.359460
6440 3.2200 -1.418451 4.321970
6450 3.2250 -1.420298 4.283993
6460 3.2300 -1.421926 4.250039
6470 3.2350 -1.423059 4.226145
6480 3.2400 -1.423903 4.208201
6490 3.2450 -1.424444 4.196629
6500 3.2500 -1.424878 4.187314
6510 3.2550 -1.424787 4.263414
6520 3.2600 -1.424394 4.271840
6530 3.2650 -1.423589 4.289006
6540 3.2700 -1.422630 4.309276
6550 3.2750 -1.422009 4.322305
6560 3.2800 -1.421438 4.334225
6570 3.2850 -1.420922 4.344936
6580 3.2900 -1.420406 4.355603
6590 3.2950 -1.420145 4.360971
6600 3.3000 -1.419933 4.365316
6610 3.3050 -1.419881 4.436925
6620 3.3100 -1.420055 4.433346
6630 3.3150 -1.420255 4.429234
6640 3.3200 -1.420497 4.424257
6650 3.3250 -1.420728 4.419485
6660 3.3300 -1.421164 4.410445
6670 3.3350 -1.421820 4.396758
6680 3.3400 -1.422427 4.384005
6690 3.3450 -1.423158 4.368516
6700 3.3500 -1.424220 4.345828
6710 3.3550 -1.425127 4.397160
6720 3.3600 -1.425995 4.378222
6730 3.3650 -1.427032 4.355343
6740 3.3700 -1.428122 4.331017
6750 3.3750 -1.429286 4.304686
6760 3.3800 -1.430537 4.276043
6770 3.3850 -1.431827 4.246119
6780 3.3900 -1.433178 4.214311
6790 3.3950 -1.434595 4.180499
6800 3.4000 -1.435949 4.147724
6810 3.4050 -1.437270 4.190244
6820 3.4100 -1.438489 4.159902
6830 3.4150 -1.439685 4.129740
6840 3.4200 -1.440963 4.097077
6850 3.4250 -1.442562 4.055567
6860 3.4300 -1.444370 4.007824
6870 3.4350 -1.446141 3.960189
6880 3.4400 -1.447747 3.916229
6890 3.4450 -1.449117 3.878217
6900 3.4500 -1.450190 3.848060
6910 3.4550 -1.451149 3.902353
6920 3.4600 -1.452035 3.876953
6930 3.4650 -1.452814 3.854451
6940 3.4700 -1.453493 3.834686
6950 3.4750 -1.453864 3.823803
6960 3.4800 -1.454035 3.818802
6970 3.4850 -1.454231 3.813014
6980 3.4900 -1.454291 3.811253
6990 3.4950 -1.454271 3.811838
7000 3.5000 -1.454092 3.817105
7010 3.5050 -1.453818 3.907385
7020 3.5100 -1.453348 3.921111
7030 3.5150 -1.452648 3.941434
7040 3.5200 -1.452165 3.955388
7050 3.5250 -1.451526 3.973687
