# step t_ps cv bias_e
5020 2.5100 -1.605486 1.872431
5030 2.5150 -1.607546 1.793162
5040 2.5200 -1.609168 1.732046
5050 2.5250 -1.610420 1.685627
5060 2.5300 -1.611293 1.653661
5070 2.5350 -1.611800 1.635229
5080 2.5400 -1.611779 1.636003
5090 2.5450 -1.611020 1.663627
5100 2.5500 -1.609634 1.714667
5110 2.5550 -1.607720 1.934432
5120 2.5600 -1.605373 2.024253
5130 2.5650 -1.602561 2.134430
5140 2.5700 -1.599341 2.263790
5150 2.5750 -1.595845 2.407830
5160 2.5800 -1.592249 2.559450
5170 2.5850 -1.588739 2.710501
5180 2.5900 -1.585333 2.859353
5190 2.5950 -1.581914 3.010571
5200 2.6000 -1.578816 3.148610
5210 2.6050 -1.575835 3.380883
5220 2.6100 -1.573103 3.502603
5230 2.6150 -1.570856 3.602241
5240 2.6200 -1.569000 3.684015
5250 2.6250 -1.567485 3.750344
5260 2.6300 -1.566516 3.792505
5270 2.6350 -1.566005 3.814694
5280 2.6400 -1.565960 3.816625
5290 2.6450 -1.566347 3.799845
5300 2.6500 -1.566854 3.777830
5310 2.6550 -1.567460 3.834561
5320 2.6600 -1.568100 3.806564
5330 2.6650 -1.568998 3.767129
5340 2.6700 -1.570170 3.715451
5350 2.6750 -1.571515 3.655820
5360 2.6800 -1.572956 3.591615
5370 2.6850 -1.574487 3.523165
5380 2.6900 -1.575973 3.456464
5390 2.6950 -1.577395 3.392491
5400 2.7000 -1.578801 3.329191
5410 2.7050 -1.579961 3.371127
5420 2.7100 -1.580932 3.327288
5430 2.7150 -1.581670 3.293966
5440 2.7200 -1.582079 3.275491
5450 2.7250 -1.582014 3.278449
5460 2.7300 -1.581934 3.282064
5470 2.7350 -1.581549 3.299452
5480 2.7400 -1.580655 3.339797
5490 2.7450 -1.579364 3.398014
5500 2.7500 -1.577539 3.480210
5510 2.7550 -1.575479 3.662917
5520 2.7600 -1.572958 3.775108
5530 2.7650 -1.570063 3.902320
5540 2.7700 -1.567208 4.025698
5550 2.7750 -1.564340 4.147063
5560 2.7800 -1.561516 4.263594
5570 2.7850 -1.558812 4.371940
5580 2.7900 -1.556315 4.468776
5590 2.7950 -1.553912 4.558755
5600 2.8000 -1.551704 4.638383
5610 2.8050 -1.549870 4.767430
5620 2.8100 -1.548381 4.817328
5630 2.8150 -1.547418 4.848732
5640 2.8200 -1.546893 4.865561
5650 2.8250 -1.546855 4.866760
5660 2.8300 -1.547313 4.852123
5670 2.8350 -1.548273 4.820893
5680 2.8400 -1.549645 4.775058
5690 2.8450 -1.551452 4.712621
5700 2.8500 -1.553889 4.624913
5710 2.8550 -1.556521 4.591452
5720 2.8600 -1.559308 4.482136
5730 2.8650 -1.562200 4.364272
5740 2.8700 -1.564977 4.247457
5750 2.8750 -1.567646 4.132176
5760 2.8800 -1.570183 4.020310
5770 2.8850 -1.572621 3.911030
5780 2.8900 -1.574957 3.804904
5790 2.8950 -1.577234 3.700457
5800 2.9000 -1.579375 3.601494
5810 2.9050 -1.581246 3.601820
5820 2.9100 -1.582724 3.532823
5830 2.9150 -1.583904 3.477615
5840 2.9200 -1.584793 3.435913
5850 2.9250 -1.585305 3.411907
5860 2.9300 -1.585182 3.417664
5870 2.9350 -1.584676 3.441418
5880 2.9400 -1.583748 3.484902
5890 2.9450 -1.582475 3.544454
