# step cv h sig
47000 -1.608142 0.022395 0.0500
47100 -1.633551 0.036608 0.0500
47200 -1.633225 0.035977 0.0500
47300 -1.608143 0.021862 0.0500
47400 -1.604682 0.020573 0.0500
47500 -1.632935 0.035028 0.0500
47600 -1.651986 0.053613 0.0500
47700 -1.630718 0.032597 0.0500
47800 -1.614953 0.023604 0.0500
47900 -1.623188 0.027431 0.0500
48000 -1.642282 0.041301 0.0500
48100 -1.622198 0.026406 0.0500
48200 -1.588039 0.015859 0.0500
48300 -1.587811 0.015755 0.0500
48400 -1.636278 0.035158 0.0500
48500 -1.653116 0.051568 0.0500
48600 -1.618174 0.023593 0.0500
48700 -1.606847 0.019360 0.0500
48800 -1.634882 0.032927 0.0500
48900 -1.648125 0.044361 0.0500
49000 -1.627828 0.027670 0.0500
49100 -1.606576 0.018728 0.0500
49200 -1.620531 0.023606 0.0500
49300 -1.646612 0.041568 0.0500
49400 -1.641458 0.036377 0.0500
49500 -1.617360 0.021694 0.0500
49600 -1.620566 0.022875 0.0500
49700 -1.648937 0.042556 0.0500
49800 -1.662021 0.057736 0.0500
49900 -1.636887 0.031217 0.0500
50000 -1.625807 0.024412 0.0500
50100 -1.650335 0.042205 0.0500
50200 -1.660547 0.053492 0.0500
50300 -1.625704 0.023666 0.0500
50400 -1.599568 0.015651 0.0500
50500 -1.610963 0.018088 0.0500
50600 -1.631471 0.026249 0.0500
50700 -1.626884 0.023690 0.0500
50800 -1.600528 0.015490 0.0500
50900 -1.592381 0.014235 0.0500
51000 -1.601578 0.015549 0.0500
51100 -1.602936 0.015733 0.0500
51200 -1.592343 0.014053 0.0500
51300 -1.578935 0.012867 0.0500
51400 -1.575334 0.012643 0.0500
51500 -1.583835 0.013093 0.0500
51600 -1.591288 0.013732 0.0500
51700 -1.572452 0.012397 0.0500
51800 -1.557468 0.012095 0.0500
51900 -1.564931 0.012128 0.0500
52000 -1.568279 0.012153 0.0500
52100 -1.555282 0.011967 0.0500
52200 -1.538974 0.011974 0.0500
52300 -1.535221 0.011949 0.0500
52400 -1.537988 0.011899 0.0500
52500 -1.530148 0.011882 0.0500
52600 -1.517324 0.011818 0.0500
52700 -1.524350 0.011804 0.0500
52800 -1.532868 0.011762 0.0500
52900 -1.511259 0.011665 0.0500
53000 -1.494066 0.011474 0.0500
53100 -1.495139 0.011446 0.0500
53200 -1.495263 0.011410 0.0500
53300 -1.473502 0.011404 0.0500
53400 -1.464659 0.011596 0.0500
53500 -1.475283 0.011305 0.0500
53600 -1.479415 0.011231 0.0500
53700 -1.459994 0.011690 0.0500
53800 -1.449960 0.012329 0.0500
53900 -1.461803 0.011528 0.0500
54000 -1.467181 0.011295 0.0500
54100 -1.455085 0.011822 0.0500
54200 -1.447340 0.012413 0.0500
54300 -1.449930 0.012132 0.0500
54400 -1.446762 0.012386 0.0500
54500 -1.443164 0.012733 0.0500
54600 -1.438199 0.013338 0.0500
54700 -1.440700 0.012945 0.0500
54800 -1.440089 0.012979 0.0500
54900 -1.437924 0.013233 0.0500
55000 -1.442543 0.012577 0.0500
55100 -1.450237 0.011770 0.0500
55200 -1.455417 0.011365 0.0500
55300 -1.444224 0.012263 0.0500
55400 -1.430653 0.014232 0.0500
55500 -1.421408 0.016313 0.0500
55600 -1.424840 0.015361 0.0500
55700 -1.434306 0.013404 0.0500
55800 -1.440221 0.012497 0.0500
55900 -1.440089 0.012470 0.0500
56000 -1.442629 0.012122 0.0500
56100 -1.451325 0.011285 0.0500
56200 -1.469871 0.010504 0.0500
56300 -1.481835 0.010446 0.0500
56400 -1.485161 0.010449 0.0500
56500 -1.487278 0.010446 0.0500
56600 -1.497342 0.010597 0.0500
56700 -1.509373 0.010829 0.0500
56800 -1.511102 0.010833 0.0500
56900 -1.509397 0.010764 0.0500
57000 -1.520751 0.010953 0.0500
57100 -1.531738 0.011076 0.0500
57200 -1.534881 0.011076 0.0500
57300 -1.529845 0.010985 0.0500
57400 -1.528556 0.010935 0.0500
57500 -1.541281 0.011037 0.0500
57600 -1.543439 0.011023 0.0500
57700 -1.536836 0.010928 0.0500
57800 -1.544788 0.010969 0.0500
57900 -1.562504 0.011205 0.0500
58000 -1.571392 0.011465 0.0500
58100 -1.562917 0.011145 0.0500
58200 -1.557220 0.010991 0.0500
58300 -1.568820 0.011257 0.0500
58400 -1.572409 0.011369 0.0500
58500 -1.560111 0.010944 0.0500
58600 -1.546376 0.010731 0.0500
58700 -1.562770 0.010939 0.0500
58800 -1.584390 0.012012 0.0500
58900 -1.586582 0.012172 0.0500
59000 -1.571451 0.011121 0.0500
59100 -1.558475 0.010719 0.0500
59200 -1.566065 0.010862 0.0500
59300 -1.570428 0.010979 0.0500
59400 -1.550611 0.010527 0.0500
59500 -1.530243 0.010389 0.0500
59600 -1.541559 0.010411 0.0500
59700 -1.558785 0.010543 0.0500
